batter,batter_whiff_avg,batter_hardhit_avg,batter_xbh_avg,batter_whiff_max
656896,0.19634845142909657,0.035248598474404924,0.010747173972980424,0.5
656941,0.1519426498124781,0.08818975078916597,0.017737864791178504,0.21052631578947367
656976,0.13515961696252973,0.06634201186543455,0.013966274183088356,0.3333333333333333
657041,0.1337491430138489,0.06579328269769447,0.00961204481792717,0.22727272727272727
657077,0.06305453940568854,0.09938741416553,0.008240444938305901,0.2631578947368421
657136,0.13601721214595638,0.0609126488582902,0.0020352781546811396,0.42857142857142855
657557,0.23719690617247624,0.10016718609175913,0.015055352171339631,0.5
657656,0.09319497479323967,0.10187870804416083,0.02601751047936608,0.15337423312883436
657757,0.09574349710146185,0.18503331909577314,0.10998794380828451,0.20833333333333334
660162,0.14029375856700255,0.09722079663347107,0.04520655626399026,0.26865671641791045
660271,0.14596348500854156,0.08897867131158872,0.02530603906205572,0.2152317880794702
660644,0.13467730186480187,0.09981546231546232,0.013217511655011654,0.2727272727272727
660670,0.1093844882897689,0.11115283270723612,0.02144142801601439,0.15492957746478872
660688,0.0719954341036196,0.11227444476105321,0.010155247428550318,0.1553398058252427
660757,0.15980119443198537,0.13636982138208592,0.01,0.375
660821,0.1369230667272863,0.11571252485988605,0.020777043543224547,0.2222222222222222
660844,0.060838260655333834,0.01177527305576086,0.00202020202020202,0.125
661388,0.11684909771372336,0.10920518503813614,0.023466623262618596,0.22058823529411764
662139,0.14455196033423406,0.07621884643406933,0.030899975961646238,0.21428571428571427
663330,0.10022557564139714,0.09898502106412857,0.029522936495553133,0.21428571428571427
663368,0.19265514438707207,0.03347185036442065,0.025107838762457237,0.6666666666666666
663457,0.09414103512470708,0.11732134577939296,0.013903355749296069,0.23636363636363636
663536,0.04961622807017543,0.1588267543859649,0.003289473684210526,0.16666666666666666
663538,0.05947058537080085,0.0774709051967699,0.01632833873774366,0.15789473684210525
663584,0.23182841332964385,0.09596295268615877,0.006211180124223602,0.6666666666666666
663586,0.13830726137373703,0.10903444804847261,0.033206955156700954,0.19557195571955718
663604,0.1427455671263721,0.07038599944946694,0.009256094782410572,0.5
663609,0.11189979505196897,0.1802353242570634,0.01272690674864588,0.2
663616,0.17042624557503774,0.07158587282067519,0.016759637900525266,0.375
663624,0.16721618682228892,0.08461262957351891,0.029493435970205893,0.3235294117647059
663647,0.10829069062122215,0.10863589608041972,0.008250609779621025,0.3333333333333333
663656,0.1361639840459907,0.08749773252546583,0.01919357656135449,0.4
663662,0.09043889184240061,0.08430613570964447,0.009494949494949494,0.24
663697,0.08060285662043959,0.05689883560298926,0.016600263923348003,0.14285714285714285
663698,0.2150053243719767,0.045763658700589044,0.005908865201017905,1.0
663728,0.13742564285007142,0.088503709794015,0.024311463783808454,0.2222222222222222
663731,0.125,0.125,0.0,0.5
663743,0.14758695205372546,0.11454067624194718,0.018187901091882355,1.0
663757,0.07902264015498606,0.056593908817446484,0.014565355080316878,0.2
663796,0.073015873015873,0.11666666666666665,0.0,0.2222222222222222
663837,0.07135043697843743,0.052799720980088484,0.010356731875719217,0.18181818181818182
663853,0.1708207613511677,0.12834778308442069,0.058755522751704925,0.3333333333333333
663886,0.13767173369174873,0.09234699953787814,0.05888967782642893,0.3333333333333333
663897,0.14873479694908265,0.027380952380952377,0.009523809523809523,0.4444444444444444
663898,0.2754757067741772,0.05798070614802723,0.007211642108401304,1.0
663967,0.05555555555555555,0.05555555555555555,0.0,0.3333333333333333
663968,0.09089947370049088,0.11433354297114487,0.01471362170456228,0.16666666666666666
663993,0.08976142635983711,0.07730178326066085,0.0179396009593085,0.13636363636363635
664023,0.0969590447911155,0.08880184241074245,0.02263030079299543,0.171875
664034,0.11208420749661602,0.11435839057988749,0.04646772113642876,0.17703349282296652
664040,0.13862414276613164,0.07525601157693937,0.018853248535134003,0.19696969696969696
664056,0.12391816242953775,0.0780341300013291,0.012577856266340419,0.25806451612903225
664059,0.09223584664394356,0.08610583846574787,0.02947234402828557,0.2571428571428571
664068,0.12617349970291147,0.0571969696969697,0.0125,0.36363636363636365
664238,0.11661591461079564,0.05216929145125169,0.0120309695425793,0.22304832713754646
664702,0.04857052800837245,0.10807402424379899,0.008318834554171798,0.1
664728,0.07922438472284853,0.07207794666414719,0.013585376204369993,0.1590909090909091
664761,0.07697270062556341,0.10291039860611866,0.017863895110439863,0.18181818181818182
664770,0.13507038757512885,0.08180796509768157,0.019729414955327235,1.0
664774,0.11998512880721844,0.0460385957043669,0.0101201183691887,0.5
664913,0.1805212206094559,0.07258076563958918,0.005532212885154061,0.375
664954,0.07647058823529412,0.13627450980392156,0.0,0.4
664983,0.13401645557380598,0.044037439301937785,0.009236815970644179,0.3333333333333333
665019,0.09172241480267881,0.10224783041527853,0.02224149971564039,0.1506849315068493
665052,0.10876743718015065,0.06546177620608361,0.023213731240296707,0.4
665155,0.1818806529738298,0.03423555331112191,0.005250069079856314,0.5454545454545454
665161,0.12413927354480704,0.06590572471264783,0.02463579234665311,0.25
665487,0.10906442986074515,0.12617294605855112,0.01524742483066849,0.24186046511627907
665489,0.08626483372036352,0.09459207841066153,0.029938469841661253,0.1951219512195122
