pitcher,balls,strikes,count_prior_0,count_prior_1,count_prior_2,count_prior_3,count_prior_4,count_prior_5,count_prior_6,count_prior_7,count_prior_8,count_prior_9,count_prior_10
643377,0,1,0.12334664566005936,0.1323965852049976,0.0,0.2837907155680944,0.4243578939654857,0.035741765287802735,0.0003663943135602536,0.0,0.0,0.0,0.0
643377,0,2,0.11250748055056851,0.03134706904904392,0.0,0.3144680972329087,0.5172551366447236,0.007979253939756632,0.016442962582998488,0.0,0.0,0.0,0.0
643377,1,0,0.20774557578866376,0.17420421190618676,0.0,0.15573793850274997,0.4061440255336126,0.055598301558804256,0.0005699467099826166,0.0,0.0,0.0,0.0
643377,1,1,0.16997365291799763,0.11655669285830865,0.0,0.21833104059315908,0.4491827741378908,0.04548951945720348,0.0004663200354403227,0.0,0.0,0.0,0.0
643377,1,2,0.14872694630324793,0.0338052880692019,0.0,0.2819487514281051,0.5293985637342908,0.005712420434143953,0.0004080300310102824,0.0,0.0,0.0,0.0
643377,2,0,0.20251346499102332,0.08499615285970763,0.0,0.1660425750192357,0.5310592459605027,0.014362657091561938,0.00102590407796871,0.0,0.0,0.0,0.0
643377,2,1,0.12114217320680516,0.0946396511926135,0.0,0.2812259553731726,0.49016841925279986,0.011968880909634948,0.000854920064973925,0.0,0.0,0.0,0.0
643377,2,2,0.13859964093357272,0.03718581687612209,0.0,0.28514362657091563,0.51983842010772,0.01878366247755835,0.0004488330341113106,0.0,0.0,0.0,0.0
643377,3,0,0.3110758182571468,0.07595635961883719,0.0,0.18505731252589422,0.40719513879298436,0.019334346084794916,0.0013810247203424942,0.0,0.0,0.0,0.0
643377,3,1,0.16959904248952723,0.19916217833632555,0.0,0.1603830041891083,0.45290245362058645,0.016756433273488927,0.0011968880909634949,0.0,0.0,0.0,0.0
643377,3,2,0.17698195218747048,0.12236605877350468,0.0,0.242306844310057,0.4488960282213613,0.008819175407099436,0.0006299411005071026,0.0,0.0,0.0,0.0
643410,0,0,0.010620915032679737,0.5398511256354394,0.0027233115468409588,0.0,0.0,0.04384531590413943,0.31209150326797386,0.09086782861292665,0.0,0.0,0.0
643410,0,1,0.002131287297527707,0.17831770389315146,0.018755328218243817,0.0,0.0,0.010656436487638534,0.38704177323103156,0.40309747087240694,0.0,0.0,0.0
643410,0,2,0.04879679144385027,0.1659982174688057,0.0066844919786096255,0.0,0.0,0.016711229946524065,0.1751336898395722,0.5866755793226381,0.0,0.0,0.0
643410,1,0,0.0024108003857280617,0.5131790421086467,0.0048216007714561235,0.0,0.0,0.02844744455159113,0.29026036644165865,0.16088074574091932,0.0,0.0,0.0
643410,1,1,0.0021949078138718174,0.4373719637108575,0.034240561896400346,0.0,0.0,0.025899912203687446,0.18964003511852504,0.3106526192566579,0.0,0.0,0.0
643410,1,2,0.0026260504201680674,0.20185574229691877,0.023109243697478993,0.0,0.0,0.013130252100840336,0.1911764705882353,0.5681022408963585,0.0,0.0,0.0
643410,2,0,0.005070993914807302,0.4587559161595673,0.010141987829614604,0.0,0.0,0.09432048681541583,0.19675456389452334,0.2349560513860717,0.0,0.0,0.0
643410,2,1,0.003419972640218878,0.37916096671226635,0.006839945280437756,0.0,0.0,0.06361149110807114,0.17920656634746923,0.36776105791153674,0.0,0.0,0.0
