batter,stand,p_throws,pitch_label,pitch_count,whiff_rate,foul_rate,in_play_rate,hard_hit_rate,extra_base_hit_rate,avg_delta_run_exp,player_name
592206,R,R,FC,90,0.12222222222222222,0.25555555555555554,0.24444444444444444,0.06666666666666667,0.022222222222222223,-0.0001111111111111123,"Castellanos, Nick"
592206,R,R,FF,309,0.11974110032362459,0.26537216828478966,0.16828478964401294,0.08737864077669903,0.012944983818770227,-0.01215210355987055,"Castellanos, Nick"
592206,R,R,FS,40,0.175,0.275,0.175,0.075,0.025,0.0224,"Castellanos, Nick"
592206,R,R,KC,43,0.3953488372093023,0.09302325581395349,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.014558139534883718,"Castellanos, Nick"
592206,R,R,OTHER,15,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06553333333333332,"Castellanos, Nick"
592206,R,R,SI,207,0.043478260869565216,0.24154589371980675,0.28502415458937197,0.10144927536231885,0.024154589371980676,0.008125603864734298,"Castellanos, Nick"
592206,R,R,SL,393,0.21882951653944022,0.16793893129770993,0.178117048346056,0.04580152671755725,0.010178117048346057,-0.01580407124681934,"Castellanos, Nick"
592206,R,R,ST,189,0.15343915343915343,0.21164021164021163,0.2698412698412698,0.07936507936507936,0.05291005291005291,0.014751322751322753,"Castellanos, Nick"
592206,R,R,SV,6,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,-0.067,"Castellanos, Nick"
592450,R,L,CH,115,0.16521739130434782,0.06956521739130435,0.11304347826086956,0.034782608695652174,0.017391304347826087,0.024121739130434784,"Judge, Aaron"
592450,R,L,CU,43,0.20930232558139536,0.06976744186046512,0.20930232558139536,0.13953488372093023,0.023255813953488372,0.002697674418604655,"Judge, Aaron"
592450,R,L,FC,61,0.18032786885245902,0.11475409836065574,0.14754098360655737,0.14754098360655737,0.03278688524590164,0.057786885245901635,"Judge, Aaron"
592450,R,L,FF,192,0.11979166666666667,0.22916666666666666,0.13541666666666666,0.11979166666666667,0.036458333333333336,0.043765625,"Judge, Aaron"
592450,R,L,FS,11,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,-0.018000000000000002,"Judge, Aaron"
592450,R,L,KC,11,0.2727272727272727,0.18181818181818182,0.0,0.18181818181818182,0.0,-0.016363636363636365,"Judge, Aaron"
592450,R,L,OTHER,1,1.0,0.0,0.0,0.0,0.0,-0.039,"Judge, Aaron"
592450,R,L,SI,48,0.041666666666666664,0.0625,0.2916666666666667,0.1875,0.08333333333333333,0.0919375,"Judge, Aaron"
592450,R,L,SL,62,0.14516129032258066,0.12903225806451613,0.16129032258064516,0.08064516129032258,0.03225806451612903,-0.018129032258064514,"Judge, Aaron"
592450,R,L,ST,33,0.21212121212121213,0.18181818181818182,0.15151515151515152,0.15151515151515152,0.06060606060606061,0.05648484848484848,"Judge, Aaron"
592450,R,L,SV,3,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,-0.12733333333333333,"Judge, Aaron"
592450,R,R,CH,171,0.14619883040935672,0.1286549707602339,0.14619883040935672,0.07017543859649122,0.03508771929824561,0.038567251461988306,"Judge, Aaron"
592450,R,R,CU,98,0.17346938775510204,0.09183673469387756,0.08163265306122448,0.05102040816326531,0.01020408163265306,0.009561224489795917,"Judge, Aaron"
592450,R,R,FC,162,0.10493827160493827,0.13580246913580246,0.15432098765432098,0.10493827160493827,0.043209876543209874,0.039586419753086424,"Judge, Aaron"
592450,R,R,FF,491,0.11608961303462322,0.2240325865580448,0.1384928716904277,0.109979633401222,0.038696537678207736,0.03425661914460285,"Judge, Aaron"
592450,R,R,FS,103,0.2621359223300971,0.1553398058252427,0.0970873786407767,0.06796116504854369,0.009708737864077669,-0.023582524271844662,"Judge, Aaron"
592450,R,R,KC,30,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.1,0.03333333333333333,-0.016266666666666672,"Judge, Aaron"
592450,R,R,OTHER,2,0.0,0.0,0.0,0.0,0.0,-0.0225,"Judge, Aaron"
592450,R,R,SI,321,0.04984423676012461,0.1526479750778816,0.24610591900311526,0.1526479750778816,0.037383177570093455,0.045763239875389404,"Judge, Aaron"
592450,R,R,SL,439,0.19817767653758542,0.12072892938496584,0.1275626423690205,0.08428246013667426,0.01366742596810934,0.008111617312072893,"Judge, Aaron"
592450,R,R,ST,243,0.13168724279835392,0.10699588477366255,0.11522633744855967,0.03292181069958848,0.024691358024691357,0.03997530864197531,"Judge, Aaron"
592450,R,R,SV,17,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.01576470588235294,"Judge, Aaron"
592518,R,L,CH,133,0.16541353383458646,0.10526315789473684,0.21052631578947367,0.09774436090225563,0.015037593984962405,-0.013939849624060151,"Machado, Manny"
592518,R,L,CU,51,0.058823529411764705,0.09803921568627451,0.1568627450980392,0.09803921568627451,0.058823529411764705,0.05523529411764706,"Machado, Manny"
592518,R,L,FC,31,0.0967741935483871,0.25806451612903225,0.22580645161290322,0.16129032258064516,0.0,-0.03587096774193548,"Machado, Manny"
592518,R,L,FF,275,0.12363636363636364,0.24363636363636362,0.13818181818181818,0.07636363636363637,0.01818181818181818,0.008760000000000002,"Machado, Manny"
592518,R,L,FS,22,0.09090909090909091,0.22727272727272727,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.056863636363636366,"Machado, Manny"
592518,R,L,KC,12,0.25,0.16666666666666666,0.25,0.25,0.08333333333333333,0.11708333333333333,"Machado, Manny"
592518,R,L,SI,88,0.07954545454545454,0.1590909090909091,0.2159090909090909,0.1590909090909091,0.0,0.011545454545454546,"Machado, Manny"
592518,R,L,SL,64,0.125,0.1875,0.21875,0.09375,0.03125,0.015484375000000002,"Machado, Manny"
592518,R,L,ST,19,0.0,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.05263157894736842,0.0002631578947368504,"Machado, Manny"
592518,R,L,SV,5,0.0,0.0,0.4,0.2,0.0,-0.12840000000000001,"Machado, Manny"
592518,R,R,CH,125,0.144,0.128,0.256,0.184,0.032,0.016424,"Machado, Manny"
592518,R,R,CU,91,0.14285714285714285,0.21978021978021978,0.0989010989010989,0.07692307692307693,0.02197802197802198,0.013593406593406592,"Machado, Manny"
592518,R,R,FC,129,0.15503875968992248,0.1937984496124031,0.15503875968992248,0.07751937984496124,0.007751937984496124,-0.016139534883720934,"Machado, Manny"
592518,R,R,FF,562,0.11921708185053381,0.27580071174377224,0.12811387900355872,0.099644128113879,0.023131672597864767,-0.0035800711743772234,"Machado, Manny"
592518,R,R,FS,51,0.2549019607843137,0.29411764705882354,0.11764705882352941,0.0196078431372549,0.0,-0.04750980392156863,"Machado, Manny"
592518,R,R,KC,40,0.075,0.1,0.3,0.125,0.025,0.030974999999999996,"Machado, Manny"
592518,R,R,OTHER,5,0.2,0.2,0.2,0.2,0.0,0.10400000000000001,"Machado, Manny"
592518,R,R,SI,359,0.05013927576601671,0.19220055710306408,0.22841225626740946,0.15041782729805014,0.025069637883008356,0.009337047353760447,"Machado, Manny"
592518,R,R,SL,337,0.17210682492581603,0.11869436201780416,0.21068249258160238,0.08902077151335312,0.017804154302670624,0.003961424332344214,"Machado, Manny"
592518,R,R,ST,218,0.11467889908256881,0.1559633027522936,0.20642201834862386,0.05504587155963303,0.03211009174311927,0.006825688073394496,"Machado, Manny"
592518,R,R,SV,9,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,-0.05777777777777778,"Machado, Manny"
592626,L,L,CH,1,0.0,0.0,1.0,0.0,0.0,-0.189,"Pederson, Joc"
592626,L,L,CU,7,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,-0.03357142857142857,"Pederson, Joc"
592626,L,L,FC,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.08133333333333333,"Pederson, Joc"
592626,L,L,FF,17,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11329411764705882,"Pederson, Joc"
592626,L,L,FS,1,0.0,0.0,0.0,0.0,0.0,0.144,"Pederson, Joc"
592626,L,L,SI,30,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.00046666666666666525,"Pederson, Joc"
592626,L,L,SL,15,0.06666666666666667,0.0,0.0,0.0,0.0,-0.0242,"Pederson, Joc"
592626,L,L,ST,4,0.0,0.0,0.0,0.0,0.0,0.0545,"Pederson, Joc"
592626,L,L,SV,2,0.0,0.0,0.5,0.0,0.5,0.36250000000000004,"Pederson, Joc"
592626,L,R,CH,157,0.11464968152866242,0.16560509554140126,0.18471337579617833,0.08917197452229299,0.012738853503184714,-0.0004203821656050973,"Pederson, Joc"
592626,L,R,CU,87,0.12643678160919541,0.11494252873563218,0.13793103448275862,0.05747126436781609,0.0,-0.0162183908045977,"Pederson, Joc"
592626,L,R,FC,73,0.1095890410958904,0.1917808219178082,0.1643835616438356,0.1095890410958904,0.0136986301369863,0.03198630136986301,"Pederson, Joc"
592626,L,R,FF,405,0.09135802469135802,0.2345679012345679,0.17777777777777778,0.10123456790123457,0.022222222222222223,-0.01932345679012346,"Pederson, Joc"
592626,L,R,FS,42,0.21428571428571427,0.16666666666666666,0.09523809523809523,0.023809523809523808,0.0,-0.011285714285714288,"Pederson, Joc"
592626,L,R,KC,33,0.12121212121212122,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.0,-0.019818181818181815,"Pederson, Joc"
592626,L,R,OTHER,9,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,-0.08277777777777778,"Pederson, Joc"
592626,L,R,SI,114,0.043859649122807015,0.16666666666666666,0.19298245614035087,0.14912280701754385,0.02631578947368421,-0.0012894736842105263,"Pederson, Joc"
592626,L,R,SL,127,0.14960629921259844,0.1889763779527559,0.15748031496062992,0.10236220472440945,0.0,-0.026543307086614173,"Pederson, Joc"
592626,L,R,ST,50,0.12,0.14,0.1,0.1,0.06,0.05136,"Pederson, Joc"
592626,L,R,SV,2,0.0,0.0,0.5,0.5,0.0,-0.183,"Pederson, Joc"
592663,R,L,CH,119,0.14285714285714285,0.14285714285714285,0.25210084033613445,0.10084033613445378,0.025210084033613446,-0.016512605042016806,"Realmuto, J. T."
592663,R,L,CU,54,0.16666666666666666,0.12962962962962962,0.16666666666666666,0.07407407407407407,0.018518518518518517,0.006648148148148146,"Realmuto, J. T."
592663,R,L,FC,46,0.08695652173913043,0.30434782608695654,0.17391304347826086,0.17391304347826086,0.021739130434782608,0.035934782608695655,"Realmuto, J. T."
592663,R,L,FF,215,0.06511627906976744,0.24186046511627907,0.13488372093023257,0.06511627906976744,0.013953488372093023,-0.02475813953488372,"Realmuto, J. T."
592663,R,L,FS,9,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,-0.003222222222222222,"Realmuto, J. T."
592663,R,L,KC,7,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,-0.007857142857142856,"Realmuto, J. T."
592663,R,L,OTHER,5,0.0,0.0,0.2,0.2,0.2,0.1382,"Realmuto, J. T."
592663,R,L,SI,75,0.02666666666666667,0.09333333333333334,0.21333333333333335,0.14666666666666667,0.013333333333333334,-0.013466666666666663,"Realmuto, J. T."
592663,R,L,SL,72,0.1388888888888889,0.18055555555555555,0.20833333333333334,0.19444444444444445,0.027777777777777776,0.006458333333333333,"Realmuto, J. T."
592663,R,L,ST,28,0.14285714285714285,0.17857142857142858,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.01942857142857143,"Realmuto, J. T."
592663,R,R,CH,89,0.2247191011235955,0.2247191011235955,0.12359550561797752,0.11235955056179775,0.033707865168539325,0.017752808988764045,"Realmuto, J. T."
592663,R,R,CU,71,0.08450704225352113,0.1267605633802817,0.14084507042253522,0.04225352112676056,0.0,-0.017056338028169016,"Realmuto, J. T."
592663,R,R,FC,127,0.11023622047244094,0.1732283464566929,0.14173228346456693,0.06299212598425197,0.007874015748031496,-0.022023622047244094,"Realmuto, J. T."
592663,R,R,FF,399,0.06265664160401002,0.2807017543859649,0.17042606516290726,0.10776942355889724,0.017543859649122806,0.003468671679197995,"Realmuto, J. T."
592663,R,R,FS,53,0.18867924528301888,0.3018867924528302,0.11320754716981132,0.09433962264150944,0.018867924528301886,-0.0029433962264150955,"Realmuto, J. T."
592663,R,R,KC,29,0.13793103448275862,0.27586206896551724,0.10344827586206896,0.034482758620689655,0.0,-0.013931034482758623,"Realmuto, J. T."
592663,R,R,OTHER,17,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,-0.022647058823529412,"Realmuto, J. T."
592663,R,R,SI,278,0.046762589928057555,0.23741007194244604,0.2517985611510791,0.14028776978417265,0.025179856115107913,-0.0036007194244604313,"Realmuto, J. T."
592663,R,R,SL,337,0.12166172106824925,0.17507418397626112,0.1543026706231454,0.0712166172106825,0.011869436201780416,0.003474777448071216,"Realmuto, J. T."
592663,R,R,ST,111,0.17117117117117117,0.13513513513513514,0.17117117117117117,0.05405405405405406,0.02702702702702703,0.04171171171171171,"Realmuto, J. T."
592663,R,R,SV,10,0.2,0.2,0.2,0.0,0.0,0.0827,"Realmuto, J. T."
592669,R,L,CH,26,0.11538461538461539,0.07692307692307693,0.3076923076923077,0.11538461538461539,0.0,-0.07611538461538461,"Renfroe, Hunter"
592669,R,L,CU,10,0.2,0.1,0.1,0.1,0.0,-0.051500000000000004,"Renfroe, Hunter"
592669,R,L,FC,17,0.058823529411764705,0.0,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.10452941176470587,"Renfroe, Hunter"
592669,R,L,FF,28,0.0,0.2857142857142857,0.10714285714285714,0.0,0.0,-0.005000000000000002,"Renfroe, Hunter"
592669,R,L,FS,1,0.0,0.0,0.0,0.0,0.0,0.046,"Renfroe, Hunter"
592669,R,L,KC,2,0.0,0.0,0.0,0.0,0.0,0.039,"Renfroe, Hunter"
592669,R,L,SI,20,0.0,0.2,0.3,0.15,0.05,0.003849999999999995,"Renfroe, Hunter"
592669,R,L,SL,16,0.125,0.1875,0.3125,0.4375,0.0,-0.116125,"Renfroe, Hunter"
592669,R,L,ST,9,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.032,"Renfroe, Hunter"
592669,R,L,SV,2,0.0,0.0,0.5,0.5,0.5,0.367,"Renfroe, Hunter"
592669,R,R,CH,21,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0,0.0,-0.04576190476190476,"Renfroe, Hunter"
592669,R,R,CU,6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,-0.07933333333333334,"Renfroe, Hunter"
592669,R,R,FC,11,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.0,-0.058272727272727275,"Renfroe, Hunter"
592669,R,R,FF,62,0.0967741935483871,0.14516129032258066,0.14516129032258066,0.04838709677419355,0.0,-0.02867741935483871,"Renfroe, Hunter"
592669,R,R,FS,4,0.0,0.75,0.25,0.0,0.0,-0.07200000000000001,"Renfroe, Hunter"
592669,R,R,KC,1,0.0,1.0,0.0,0.0,0.0,0.0,"Renfroe, Hunter"
592669,R,R,SI,43,0.06976744186046512,0.06976744186046512,0.2558139534883721,0.06976744186046512,0.023255813953488372,-0.05681395348837209,"Renfroe, Hunter"
592669,R,R,SL,34,0.20588235294117646,0.058823529411764705,0.20588235294117646,0.08823529411764706,0.029411764705882353,-0.02914705882352941,"Renfroe, Hunter"
592669,R,R,ST,34,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.029411764705882353,0.0,-0.008735294117647056,"Renfroe, Hunter"
592696,L,R,CH,1,0.0,0.0,0.0,0.0,0.0,0.076,"Rosario, Eddie"
592696,L,R,CU,4,0.0,0.0,0.5,0.0,0.0,-0.14200000000000002,"Rosario, Eddie"
592696,L,R,FC,5,0.6,0.0,0.4,0.4,0.0,-0.023199999999999988,"Rosario, Eddie"
592696,L,R,FF,8,0.25,0.375,0.25,0.25,0.0,-0.111625,"Rosario, Eddie"
592696,L,R,FS,3,0.3333333333333333,0.0,0.0,0.0,0.0,-0.065,"Rosario, Eddie"
592696,L,R,SL,2,0.0,0.0,0.0,0.0,0.0,0.08,"Rosario, Eddie"
592885,L,L,CH,11,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,-0.08263636363636363,"Yelich, Christian"
592885,L,L,CU,45,0.17777777777777778,0.17777777777777778,0.15555555555555556,0.06666666666666667,0.022222222222222223,-0.012466666666666668,"Yelich, Christian"
592885,L,L,FC,25,0.08,0.24,0.12,0.04,0.04,-0.012279999999999998,"Yelich, Christian"
592885,L,L,FF,208,0.07692307692307693,0.21634615384615385,0.13942307692307693,0.1201923076923077,0.014423076923076924,0.012485576923076922,"Yelich, Christian"
592885,L,L,FS,9,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,-0.04011111111111111,"Yelich, Christian"
592885,L,L,KC,12,0.25,0.0,0.08333333333333333,0.0,0.0,-0.017499999999999998,"Yelich, Christian"
592885,L,L,OTHER,1,0.0,0.0,1.0,1.0,1.0,1.583,"Yelich, Christian"
592885,L,L,SI,192,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.0625,0.005208333333333333,-0.019953125,"Yelich, Christian"
592885,L,L,SL,161,0.14906832298136646,0.11801242236024845,0.16770186335403728,0.06832298136645963,0.018633540372670808,0.011590062111801242,"Yelich, Christian"
592885,L,L,ST,118,0.22033898305084745,0.16101694915254236,0.1016949152542373,0.025423728813559324,0.00847457627118644,-0.03210169491525424,"Yelich, Christian"
592885,L,R,CH,164,0.11585365853658537,0.1524390243902439,0.18902439024390244,0.07926829268292683,0.036585365853658534,0.04290243902439025,"Yelich, Christian"
592885,L,R,CU,155,0.14193548387096774,0.14838709677419354,0.13548387096774195,0.09032258064516129,0.012903225806451613,-0.00458709677419355,"Yelich, Christian"
592885,L,R,FC,234,0.11538461538461539,0.1581196581196581,0.19230769230769232,0.0811965811965812,0.01282051282051282,0.000957264957264957,"Yelich, Christian"
592885,L,R,FF,642,0.08411214953271028,0.21806853582554517,0.1526479750778816,0.08099688473520249,0.018691588785046728,0.007478193146417447,"Yelich, Christian"
592885,L,R,FS,63,0.19047619047619047,0.09523809523809523,0.1746031746031746,0.06349206349206349,0.047619047619047616,0.01941269841269841,"Yelich, Christian"
592885,L,R,KC,44,0.25,0.09090909090909091,0.11363636363636363,0.045454545454545456,0.022727272727272728,-0.021954545454545456,"Yelich, Christian"
592885,L,R,OTHER,8,0.125,0.125,0.25,0.25,0.0,0.13387500000000002,"Yelich, Christian"
592885,L,R,SI,181,0.04419889502762431,0.19889502762430938,0.13812154696132597,0.1270718232044199,0.03314917127071823,0.024044198895027628,"Yelich, Christian"
592885,L,R,SL,200,0.22,0.17,0.13,0.095,0.02,-0.0027799999999999995,"Yelich, Christian"
592885,L,R,ST,80,0.175,0.1625,0.1875,0.0875,0.025,0.054262500000000005,"Yelich, Christian"
592885,L,R,SV,9,0.4444444444444444,0.0,0.0,0.0,0.0,-0.07044444444444445,"Yelich, Christian"
593428,R,L,CH,119,0.17647058823529413,0.08403361344537816,0.18487394957983194,0.09243697478991597,0.03361344537815126,0.03198319327731093,"Bogaerts, Xander"
593428,R,L,CU,53,0.018867924528301886,0.07547169811320754,0.07547169811320754,0.07547169811320754,0.03773584905660377,0.06675471698113207,"Bogaerts, Xander"
593428,R,L,FC,28,0.03571428571428571,0.17857142857142858,0.25,0.17857142857142858,0.07142857142857142,0.026357142857142857,"Bogaerts, Xander"
593428,R,L,FF,229,0.034934497816593885,0.14410480349344978,0.2663755458515284,0.16593886462882096,0.021834061135371178,-0.023489082969432314,"Bogaerts, Xander"
593428,R,L,FS,18,0.16666666666666666,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.0,-0.050166666666666665,"Bogaerts, Xander"
593428,R,L,KC,4,0.0,0.0,0.25,0.0,0.25,0.174,"Bogaerts, Xander"
593428,R,L,SI,87,0.0,0.14942528735632185,0.26436781609195403,0.11494252873563218,0.022988505747126436,-0.012172413793103446,"Bogaerts, Xander"
593428,R,L,SL,61,0.09836065573770492,0.13114754098360656,0.14754098360655737,0.03278688524590164,0.0,0.019950819672131144,"Bogaerts, Xander"
593428,R,L,ST,22,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.0,-0.049499999999999995,"Bogaerts, Xander"
593428,R,L,SV,5,0.2,0.4,0.0,0.0,0.0,-0.0068000000000000005,"Bogaerts, Xander"
593428,R,R,CH,88,0.13636363636363635,0.19318181818181818,0.17045454545454544,0.10227272727272728,0.056818181818181816,0.028556818181818187,"Bogaerts, Xander"
593428,R,R,CU,68,0.08823529411764706,0.1323529411764706,0.23529411764705882,0.07352941176470588,0.029411764705882353,0.00947058823529412,"Bogaerts, Xander"
593428,R,R,FC,85,0.08235294117647059,0.18823529411764706,0.15294117647058825,0.08235294117647059,0.023529411764705882,-0.0010470588235294137,"Bogaerts, Xander"
593428,R,R,FF,351,0.07692307692307693,0.1396011396011396,0.22507122507122507,0.10256410256410256,0.014245014245014245,-0.014094017094017095,"Bogaerts, Xander"
593428,R,R,FS,36,0.19444444444444445,0.19444444444444445,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.05416666666666667,"Bogaerts, Xander"
593428,R,R,KC,33,0.15151515151515152,0.12121212121212122,0.06060606060606061,0.06060606060606061,0.0,-0.028666666666666667,"Bogaerts, Xander"
593428,R,R,OTHER,2,0.0,0.0,0.5,0.5,0.0,0.219,"Bogaerts, Xander"
593428,R,R,SI,382,0.04450261780104712,0.14397905759162305,0.19109947643979058,0.08638743455497382,0.007853403141361256,-0.02108115183246073,"Bogaerts, Xander"
593428,R,R,SL,244,0.13524590163934427,0.14344262295081966,0.12295081967213115,0.05737704918032787,0.012295081967213115,0.02322950819672131,"Bogaerts, Xander"
593428,R,R,ST,168,0.09523809523809523,0.13690476190476192,0.24404761904761904,0.041666666666666664,0.017857142857142856,-0.02775,"Bogaerts, Xander"
593428,R,R,SV,6,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.050166666666666665,"Bogaerts, Xander"
593871,L,L,SI,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.015333333333333338,"Polanco, Jorge"
593871,L,L,ST,2,1.0,0.0,0.0,0.0,0.0,-0.1525,"Polanco, Jorge"
593871,L,R,CH,271,0.15129151291512916,0.11808118081180811,0.2066420664206642,0.06273062730627306,0.02214022140221402,0.009494464944649447,"Polanco, Jorge"
593871,L,R,CU,169,0.07692307692307693,0.08875739644970414,0.08875739644970414,0.05917159763313609,0.01775147928994083,0.009100591715976332,"Polanco, Jorge"
593871,L,R,FC,105,0.13333333333333333,0.12380952380952381,0.20952380952380953,0.11428571428571428,0.047619047619047616,0.020057142857142857,"Polanco, Jorge"
593871,L,R,FF,454,0.05506607929515418,0.19162995594713655,0.2599118942731278,0.17180616740088106,0.03303964757709251,0.007187224669603526,"Polanco, Jorge"
593871,L,R,FS,93,0.20430107526881722,0.1827956989247312,0.1935483870967742,0.10752688172043011,0.0,-0.014419354838709677,"Polanco, Jorge"
593871,L,R,KC,55,0.09090909090909091,0.16363636363636364,0.01818181818181818,0.03636363636363636,0.0,-0.009927272727272726,"Polanco, Jorge"
593871,L,R,OTHER,7,0.0,0.0,0.2857142857142857,0.0,0.0,-0.07371428571428572,"Polanco, Jorge"
593871,L,R,SI,129,0.023255813953488372,0.1937984496124031,0.2713178294573643,0.16279069767441862,0.03875968992248062,0.02098449612403101,"Polanco, Jorge"
593871,L,R,SL,157,0.12738853503184713,0.16560509554140126,0.17197452229299362,0.09554140127388536,0.025477707006369428,0.01092356687898089,"Polanco, Jorge"
593871,L,R,ST,112,0.08035714285714286,0.14285714285714285,0.07142857142857142,0.08035714285714286,0.008928571428571428,0.0028214285714285707,"Polanco, Jorge"
593871,L,R,SV,6,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.04833333333333334,"Polanco, Jorge"
593871,R,L,CH,109,0.21100917431192662,0.1651376146788991,0.1559633027522936,0.027522935779816515,0.01834862385321101,0.004651376146788993,"Polanco, Jorge"
593871,R,L,CU,21,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.06447619047619046,"Polanco, Jorge"
593871,R,L,FC,37,0.02702702702702703,0.1891891891891892,0.16216216216216217,0.1891891891891892,0.02702702702702703,0.03286486486486486,"Polanco, Jorge"
593871,R,L,FF,143,0.04195804195804196,0.2517482517482518,0.24475524475524477,0.09090909090909091,0.027972027972027972,-0.006762237762237762,"Polanco, Jorge"
593871,R,L,FS,3,0.6666666666666666,0.0,0.0,0.0,0.0,-0.07166666666666667,"Polanco, Jorge"
593871,R,L,KC,4,0.0,0.0,0.25,0.0,0.0,-0.045750000000000006,"Polanco, Jorge"
593871,R,L,SI,38,0.05263157894736842,0.18421052631578946,0.2894736842105263,0.10526315789473684,0.07894736842105263,0.05094736842105264,"Polanco, Jorge"
593871,R,L,SL,59,0.11864406779661017,0.2033898305084746,0.15254237288135594,0.11864406779661017,0.06779661016949153,0.0633728813559322,"Polanco, Jorge"
593871,R,L,ST,17,0.23529411764705882,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.05070588235294118,"Polanco, Jorge"
593871,R,L,SV,2,0.5,0.0,0.5,0.5,0.5,0.36250000000000004,"Polanco, Jorge"
595751,R,L,CH,5,0.2,0.2,0.4,0.2,0.0,0.02939999999999999,"Alfaro, Jorge"
595751,R,L,CU,1,0.0,0.0,0.0,0.0,0.0,-0.043,"Alfaro, Jorge"
595751,R,L,FC,1,0.0,0.0,0.0,0.0,0.0,0.029,"Alfaro, Jorge"
595751,R,L,FF,18,0.2777777777777778,0.5,0.1111111111111111,0.05555555555555555,0.0,-0.02738888888888889,"Alfaro, Jorge"
595751,R,L,SL,5,0.4,0.0,0.2,0.0,0.0,0.0512,"Alfaro, Jorge"
595751,R,L,ST,3,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2793333333333333,"Alfaro, Jorge"
595751,R,R,CH,2,0.5,0.0,0.0,0.0,0.0,-0.013000000000000001,"Alfaro, Jorge"
595751,R,R,CU,4,0.0,0.25,0.5,0.0,0.0,0.04899999999999999,"Alfaro, Jorge"
595751,R,R,FC,2,0.0,0.0,0.5,0.5,0.0,-0.127,"Alfaro, Jorge"
595751,R,R,FF,42,0.23809523809523808,0.30952380952380953,0.09523809523809523,0.11904761904761904,0.023809523809523808,-0.012047619047619048,"Alfaro, Jorge"
595751,R,R,FS,2,0.5,0.5,0.0,0.0,0.0,-0.1375,"Alfaro, Jorge"
595751,R,R,KC,3,0.0,0.3333333333333333,0.0,0.0,0.0,-0.023999999999999997,"Alfaro, Jorge"
595751,R,R,SI,15,0.06666666666666667,0.4,0.26666666666666666,0.13333333333333333,0.0,0.006466666666666673,"Alfaro, Jorge"
595751,R,R,SL,18,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.0,-0.08733333333333333,"Alfaro, Jorge"
595751,R,R,ST,15,0.3333333333333333,0.0,0.3333333333333333,0.06666666666666667,0.0,-0.011466666666666665,"Alfaro, Jorge"
595777,L,R,CH,134,0.09701492537313433,0.208955223880597,0.15671641791044777,0.13432835820895522,0.022388059701492536,-0.006261194029850748,"Profar, Jurickson"
595777,L,R,CU,99,0.13131313131313133,0.15151515151515152,0.16161616161616163,0.13131313131313133,0.050505050505050504,0.0815959595959596,"Profar, Jurickson"
595777,L,R,FC,103,0.04854368932038835,0.20388349514563106,0.1941747572815534,0.1262135922330097,0.019417475728155338,-0.01036893203883495,"Profar, Jurickson"
595777,L,R,FF,346,0.028901734104046242,0.22832369942196531,0.15606936416184972,0.046242774566473986,0.011560693641618497,-0.0014075144508670502,"Profar, Jurickson"
