player_id,player_name
677008,"Kjerstad, Heston"
677020,"Walker, Josh"
677060,"Stevens, Chad"
677161,"Kelly, Zack"
677347,"Paris, Kyren"
677587,"Rocchio, Brayan"
677588,"Tena, José"
677592,"Pereira, Everson"
677594,"Rodríguez, Julio"
677595,"Mauricio, Ronny"
677649,"Duran, Ezequiel"
677651,"Garcia, Luis"
677800,"Abreu, Wilyer"
677865,"Bruihl, Justin"
677870,"Jimenez, Leo"
677941,"Adams, Jordyn"
677942,"Alexander, Blaze"
677943,"Banfield, Will"
677944,"Cecconi, Slade"
677950,"Thomas, Alek"
677951,"Witt, Bobby"
677952,"Ashcraft, Braxton"
677955,"Hill, Jaden"
677956,"Hinds, Rece"
677958,"Rocker, Kumar"
677960,"Weathers, Ryan"
677961,"Wilcox, Cole"
678009,"Meadows, Parker"
678011,"Seigler, Anthony"
678020,"Halvorsen, Seth"
678022,"Perkins, Jack"
678024,"Vasil, Mike"
678215,"Arias, Luarbert"
678225,"Bae, Ji Hwan"
678226,"Hernández, Daysbel"
678246,"Vargas, Miguel"
678316,"Cruz, Omar"
678368,"Bellozo, Valente"
678391,"Vivas, Jorbit"
678394,"Bello, Brayan"
678489,"Barrosa, Jorge"
678495,"Rodríguez, Randy"
678554,"Mead, Curtis"
678606,"Ferrer, José A."
678662,"Tovar, Ezequiel"
678692,"Henriquez, Ronny"
678821,"Peralta, Luis"
678877,"Noel, Jhonkensy"
678882,"Rafaela, Ceddanne"
678894,"Peguero, Liover"
678906,"Teng, Kai-Wei"
679032,"Rojas, Johan"
679358,"Orze, Eric"
679529,"Torkelson, Spencer"
679631,"Vavra, Terrin"
679775,"Backhus, Kyle"
679822,"Foscue, Justin"
679845,"Loftin, Nick"
679883,"Avila, Luinder"
679885,"Martinez, Justin"
679922,"Duran, Carlos"
680118,"Blanco, Dairon"
680474,"Schuemann, Max"
680573,"Woods Richardson, Simeon"
680574,"Mclain, Matt"
680577,"Keirsey, Dashawn"
680604,"Castaño, Blas"
680684,"Hoglund, Gunnar"
680689,"Richardson, Lyon"
680694,"Bradish, Kyle"
680700,"Palacios, Richie"
680701,"Rooney, John"
680702,"Gerber, Joey"
680704,"Sandlin, Nick"
680716,"Ornelas, Jonathan"
680718,"Barger, Addison"
680728,"Del Castillo, Adrian"
680729,"McDaniels, Garrett"
680730,"Parker, Mitchell"
680732,"Burke, Sean"
680735,"Cox, Austin"
680736,"Wrobleski, Justin"
680737,"Helman, Michael"
680742,"Bowlan, Jonathan"
680755,"Fisher, Braydon"
680757,"Kwan, Steven"
680767,"Vodnik, Victor"
680769,"Alexander, Cj"
680776,"Duran, Jarren"
680777,"Jeffers, Ryan"
680779,"Davis, Henry"
680837,"Fitzgerald, Ryan"
680862,"MacIver, Willie"
680869,"Gelof, Zack"
680880,"Holman, Grant"
680885,"Schwellenbach, Spencer"
680911,"Miller, Owen"
680951,"Nikhazy, Doug"
680977,"Donovan, Brendan"
681006,"Simpson, Josh"
681082,"Stott, Bryson"
681146,"Bride, Jonah"
681151,"Murray, Jayden"
681168,"Curvelo, Luis"
681190,"Vásquez, Randy"
681217,"Silseth, Chase"
681293,"Arrighetti, Spencer"
681297,"Cowser, Colton"
681343,"Smith, Shane"
681347,"Burrows, Mike"
681351,"O'Hoppe, Logan"
681393,"Norby, Connor"
681432,"Little, Luke"
681460,"Baldwin, Brooks"
681481,"Carpenter, Kerry"
681508,"Gasper, Mickey"
681517,"Leahy, Kyle"
681546,"Outman, James"
681584,"Villar, David"
681624,"Pages, Andy"
681676,"Fernandez, Ryan"
681715,"Hernandez, Heriberto"
681751,"Estrada, Lazaro"
681799,"Roberts, Ethan"
681807,"Fry, David"
681810,"Warren, Austin"
681857,"Olson, Reese"
681867,"Criswell, Cooper"
681869,"Dubin, Shawn"
681870,"Sabrowski, Erik"
681882,"Selby, Colin"
681892,"Funderburk, Kody"
681895,"Sisk, Evan"
681909,"Dean, Justin"
681911,"Vesia, Alex"
681916,"Smith, Dylan"
681962,"Capra, Vinny"
681982,"Anderson, Grant"
681987,"Eaton, Nate"
682052,"Lopez, Jacob"
682120,"Herrin, Tim"
682144,"Sandridge, Jayvien"
682171,"Murfee, Penn"
682177,"Schneemann, Daniel"
682183,"Avans, Drew"
682243,"Miller, Bryce"
682254,"Montgomery, Mason"
682274,"Hiraldo, Yaramil"
682515,"Porter, Logan"
682610,"Muñoz, Roddery"
682622,"Marte, Noelvi"
682626,"Álvarez, Francisco"
682634,"Alcántara, Kevin"
682641,"Matos, Luis"
682653,"Bernabel, Warming"
682657,"Martínez, Angel"
682663,"Ramírez, Agustín"
682668,"Acuña, Luisangel"
682729,"Clase, Jonatan"
682790,"González, Wikelman"
682825,"Mey, Luis"
682829,"De La Cruz, Elly"
682842,"Uribe, Abner"
682847,"Ortiz, Luis"
682848,"Rodríguez, Endy"
682868,"Ramos, Bryan"
682927,"Simon, Ronny"
682928,"Abrams, Cj"
682985,"Greene, Riley"
682988,"Locklear, Tyler"
682989,"Mederos, Victor"
682990,"Priester, Quinn"
682995,"Barco, Hunter"
682997,"Callihan, Tyler"
682998,"Carroll, Corbin"
683002,"Henderson, Gunnar"
683004,"Leiter, Jack"
683011,"Volpe, Anthony"
683021,"Stefanic, Michael"
683083,"Nuñez, Nasim"
683090,"Lugo, Matthew"
683146,"Baty, Brett"
683155,"Estes, Joey"
683175,"Phillips, Connor"
683227,"Freeman, Cody"
683232,"Mears, Nick"
683357,"Caissie, Owen"
683409,"Chivilli, Angel"
683618,"Henriquez, Edgardo"
683627,"Molina, Anthony"
683734,"Vaughn, Andrew"
683737,"Busch, Michael"
683748,"Mesa, Victor"
683766,"Koss, Christian"
683769,"Gaddis, Hunter"
683770,"Robertson, Will"
684007,"Imanaga, Shota"
684320,"Rodríguez, Yariel"
684974,"Yoho, Craig"
685005,"Roa, Christian"
685068,"Ragsdale, Carson"
685107,"Veneziano, Anthony"
685126,"Eisert, Brandon"
685299,"Gordon, Tanner"
685301,"Gorski, Matt"
685314,"Saalfrank, Andrew"
685326,"Brown, McCade"
685744,"Corona, Kenedy"
685801,"Bigge, Hunter"
686217,"Frelick, Sal"
686218,"Sheehan, Emmet"
686228,"Burgos, Juan"
686249,"Wiles, Nathan"
686452,"Millas, Drew"
686469,"Pasquantino, Vinnie"
686475,"Tolbert, Tyler"
686527,"Canzone, Dominic"
686554,"Dunn, Oliver"
686555,"Collins, Isaac"
686563,"Cannon, Jonathan"
686580,"Slaten, Justin"
686611,"Crews, Dylan"
686613,"Brown, Hunter"
686642,"Ellard, Fraser"
686654,"Adcock, Ty"
686668,"Doyle, Brenton"
686676,"Lee, Korey"
686681,"Massey, Michael"
686701,"Bergert, Ryan"
686730,"Spiers, Carson"
686747,"La Sorsa, Joe"
686751,"Johnson, Seth"
686752,"Pepiot, Ryan"
686753,"Jameson, Drey"
686765,"Sogard, Nick"
686780,"Pagés, Pedro"
686790,"McDonald, Trevor"
686797,"Lee, Brooks"
686799,"Kochanowicz, Jack"
686823,"Brennan, Will"
686826,"Jarvis, Bryce"
686894,"Wiemer, Joey"
686930,"Barnett, Mason"
686948,"Baldwin, Drake"
686973,"Varland, Louis"
686993,"Sterner, Justin"
687003,"Van Belle, Brian"
687064,"Young, Brandon"
687074,"Owens, Tyler"
687075,"Sproat, Brandon"
687134,"Blalock, Bradley"
687166,"Pope, Austin"
687209,"Maxwell, Zach"
687221,"Rushing, Dalton"
687223,"Palmquist, Carson"
687231,"Hernaiz, Darell"
687263,"Neto, Zach"
687287,"Monteverde, Patrick"
687330,"Kelly, Kevin"
687362,"Gillispie, Connor"
687363,"Scott, Victor"
687377,"Ribalta, Orlando"
687396,"Headrick, Brent"
687401,"Ortiz, Joey"
687424,"Maldonado, Anthony"
687462,"Horwitz, Spencer"
687473,"Gusto, Ryan"
687478,"Devanney, Cam"
687515,"Thomas, Colby"
687529,"Mccray, Grant"
687551,"Gilbert, Drew"
687589,"Hamel, Dom"
687597,"Beck, Jordan"
687606,"Schultz, Paxton"
687637,"Beavers, Dylan"
687765,"Spence, Mitch"
687830,"Gipson-Long, Sawyer"
687847,"Church, Marc"
687849,"Kent, Zak"
687859,"Johnston, Troy"
687863,"Hodge, Porter"
687888,"Walter, Brandon"
687911,"King, Bryan"
687922,"Lucas, Easton"
687931,"Whisenhunt, Carson"
687952,"Encarnacion-Strand, Christian"
687957,"Harris, Dustin"
688107,"Gasser, Robert"
688138,"Evans, Logan"
688158,"Morgan, David"
688297,"Roycroft, Chris"
688363,"Pauley, Graham"
688497,"Rashi, Taylor"
688642,"Agnos, Zach"
688760,"Crim, Blaine"
689017,"Knack, Landon"
689041,"Thomas, Rhylan"
689147,"Kerkering, Orion"
689172,"Wisely, Brett"
689200,"Melton, Jacob"
689225,"Brieske, Beau"
689254,"Fluharty, Mason"
689266,"Dodd, Dylan"
689414,"Hicks, Liam"
689520,"Laweryson, Cody"
689690,"Jacob, Alek"
689958,"Walters, Andrew"
690022,"Ritter, Ryan"
690291,"Jung, Jace"
690382,"Darrell-Hicks, Michael"
690544,"Horn, Bailey"
690829,"Joyce, Ben"
690916,"Fitts, Richard"
690924,"Fulford, Braxton"
690925,"Beeter, Clayton"
690928,"Dobbins, Hunter"
690953,"Abel, Mick"
690976,"Freeland, Alex"
690984,"Halpin, Petey"
690986,"Harrison, Kyle"
690987,"Hassell, Robert"
690990,"Horton, Cade"
690993,"Keith, Colt"
690997,"McLean, Nolan"
691011,"Romo, Drew"
691016,"Soderstrom, Tyler"
691019,"Teel, Kyle"
691023,"Walker, Jordan"
691026,"Winn, Masyn"
691094,"Wynne, Randy"
691172,"Zulueta, Yosver"
691176,"Domínguez, Jasson"
691182,"Amador, Adael"
691185,"Acosta, Maximo"
691251,"Lara, Andry"
691373,"Garcia, Jhostynxon"
691406,"Caminero, Junior"
691441,"Mena, Cristian"
691548,"Muñoz, Rolddy"
691587,"Pérez, Eury"
691594,"Sanoja, Javier"
691718,"Crow-Armstrong, Pete"
691720,"Karros, Kyle"
691723,"Mayo, Coby"
691728,"Veen, Zac"
691769,"Abner, Philip"
691777,"Muncy, Max"
691781,"House, Brady"
691783,"Lawlar, Jordan"
691785,"Mayer, Marcelo"
691799,"Taylor, Grant"
691907,"Cheng, Tsung-Che"
691951,"Aldegheri, Sam"
692024,"Carrillo, Alex"
692030,"Corniell, Jose"
692216,"Kayfus, Cj"
692225,"Campbell, Kristian"
692230,"Rodriguez, Carlos"
692285,"Guerrero, Luis"
692585,"Fernández, Yanquiel"
693304,"Gonzales, Nick"
693307,"Dingler, Dillon"
693312,"Nicolas, Kyle"
693313,"Seymour, Carson"
693409,"Prieto, César"
693433,"Woo, Bryan"
693645,"Schlittler, Cam"
693821,"Elder, Bryce"
693855,"Seymour, Ian"
694037,"Palencia, Daniel"
694192,"Chourio, Jackson"
694203,"Guzman, Denzer"
694208,"Ballesteros, Moisés"
694212,"Basallo, Samuel"
694297,"Pfaadt, Brandon"
694335,"Svanson, Matt"
694350,"Brzykcy, Zach"
694359,"Kavadas, Niko"
694361,"Klein, Will"
694362,"Dunn, Blake"
694363,"Shuster, Jared"
694374,"Tawa, Tim"
694376,"Whitcomb, Shay"
694377,"Yorke, Nick"
694384,"Schanuel, Nolan"
694388,"Loperfido, Joey"
694462,"Waldrep, Hurston"
694477,"Patrick, Chad"
694497,"Carter, Evan"
694646,"McDermott, Chayce"
694671,"Langford, Wyatt"
694728,"Matthews, Brice"
694738,"Roupp, Landen"
694819,"Misiorowski, Jacob"
694851,"Hoffmann, Andrew"
694918,"Tidwell, Blade"
694973,"Skenes, Paul"
695238,"Wagner, Will"
695243,"Miller, Mason"
695257,"Cook, Billy"
695336,"Saggese, Thomas"
695391,"Harris, Brett"
695418,"Lord, Brad"
695445,"Lee, Chase"
695505,"Burns, Chase"
695506,"Caglianone, Jac"
695534,"Petty, Chase"
695549,"Jobe, Jackson"
695578,"Wood, James"
695600,"Jensen, Carter"
695657,"Montgomery, Colson"
695670,"Ford, Harry"
695681,"Moore, Christian"
695734,"Lile, Daylen"
696030,"Osuna, Alejandro"
696100,"Goodman, Hunter"
696131,"Black, Mason"
696136,"Wicks, Jordan"
696147,"Bachman, Sam"
696149,"Chandler, Bubba"
696270,"Johnson, Ryan"
696285,"Young, Jacob"
697812,"Rock, Joe"
699134,"Rodriguez, Bradgley"
699625,"Crooks, Jimmy"
699911,"Darnell, Dugan"
700187,"Taylor, Troy"
700241,"McGreevy, Michael"
700242,"Sweeney, Trey"
700246,"Williams, Carson"
700249,"Povich, Cade"
700250,"Rice, Ben"
700270,"Díaz, Yilber"
700337,"Quero, Edgar"
700363,"Smith-Shawver, AJ"
700669,"Graceffo, Gordon"
700932,"Manzardo, Kyle"
701121,"VanWey, Logan"
701305,"Dezenzo, Zach"
701350,"Anthony, Roman"
701358,"Smith, Cam"
701398,"Stewart, Sal"
701487,"Ohl, Pierson"
701519,"Adams, Travis"
701538,"Merrill, Jackson"
701542,"Warren, Will"
701552,"Granillo, Andre"
701581,"Festa, David"
701656,"Henderson, Logan"
701675,"Church, Nathan"
701762,"Kurtz, Nick"
702056,"Yesavage, Trey"
702070,"Cameron, Noah"
702176,"Roden, Alan"
702284,"Young, Cole"
702332,"Durbin, Caleb"
702352,"Bivens, Spencer"
702358,"Lipscomb, Trey"
702616,"Holliday, Jackson"
702674,"Dana, Caden"
702752,"Pintaro, Jonathan"
702795,"Loutos, Ryan"
800048,"Messick, Parker"
800049,"Mazur, Adam"
800050,"Delauter, Chase"
800311,"Fuentes, Didier"
801139,"Tolle, Payton"
801216,"Montes De Oca, Christian"
801403,"Dollander, Chase"
801434,"Gervase, Paul"
802415,"Simpson, Chandler"
802419,"Harrington, Thomas"
802686,"Harris, Hayden"
804636,"Tong, Jonah"
804668,"Flores, Rafael"
805123,"Blubaugh, AJ"
805249,"Kemp, Otto"
805299,"Garcia, Brandyn"
805300,"Marsee, Jakob"
805367,"Meidroth, Chase"
805373,"Alvarez, Nacho"
805427,"Sommers, Drew"
805673,"Matthews, Zebby"
805779,"Wilson, Jacob"
805811,"Eldridge, Bryce"
805904,"Cole, Zach"
806185,"Birdsong, Hayden"
806188,"Gibson, Cade"
806960,"Morales, Luis"
807712,"Keaschall, Luke"
807713,"Shaw, Matt"
807799,"Yoshida, Masataka"
808963,"Sasaki, Roki"
808967,"Yamamoto, Yoshinobu"
808975,"Kim, Hyeseong"
808982,"Lee, Jung Hoo"
810938,"Williamson, Ben"
813349,"Early, Connelly"
815083,"Farris, Mitch"
820862,"Fermin, José"
829272,"Ogasawara, Shinnosuke"
