batter,stand,p_throws,pitch_label,pitch_count,whiff_rate,foul_rate,in_play_rate,hard_hit_rate,extra_base_hit_rate,avg_delta_run_exp
680763,R,R,SI,0.9,0.0,0.5,0.0,0.0,0.0,-0.011500000000000002
680763,R,R,SL,1.8,0.25,0.5,0.0,0.0,0.0,-0.0585
680769,L,L,FC,5.0,0.4,0.0,0.0,0.0,0.0,-0.0518
680769,L,R,CH,10.95,0.5570776255707762,0.09132420091324202,0.09132420091324202,0.0,0.0,-0.08485844748858447
680769,L,R,CU,4.0,0.25,0.0,0.25,0.0,0.0,0.11624999999999999
680769,L,R,FC,10.7,0.0,0.3738317757009346,0.17289719626168226,0.09345794392523366,0.0,-0.06862616822429907
680769,L,R,FF,29.25,0.17094017094017094,0.13675213675213677,0.09743589743589744,0.02905982905982906,0.0,-0.0403042735042735
680769,L,R,FS,8.8,0.19318181818181815,0.3068181818181818,0.3068181818181818,0.0,0.0,-0.05251704545454545
680769,L,R,KC,5.0,0.4,0.2,0.2,0.2,0.0,-0.1266
680769,L,R,SI,5.7,0.0,0.5,0.0,0.0,0.0,-0.05069298245614036
680769,L,R,SL,7.4,0.36486486486486486,0.25,0.25,0.0,0.0,-0.002628378378378374
680769,L,R,ST,4.0,0.0,0.25,0.25,0.0,0.0,0.11525
680776,L,L,CH,41.25,0.09454545454545454,0.2545454545454545,0.16484848484848486,0.10424242424242423,0.020606060606060607,0.02833090909090909
680776,L,L,CU,82.4,0.1316747572815534,0.1395631067961165,0.279126213592233,0.08677184466019418,0.003640776699029126,-0.01157402912621359
680776,L,L,FC,111.2,0.14478417266187052,0.1281474820143885,0.23066546762589926,0.1133093525179856,0.008992805755395683,-0.003291366906474818
680776,L,L,FF,554.05,0.09385434527569715,0.2055771139788828,0.13717173540294197,0.07463225340673225,0.012634238787113077,-0.00696209728363866
680776,L,L,FS,2.55,0.0,0.0,0.6666666666666667,0.0,0.0,-0.14700000000000002
680776,L,L,KC,25.9,0.13706563706563707,0.10424710424710426,0.24710424710424714,0.1312741312741313,0.03281853281853282,0.012812741312741311
680776,L,L,OTHER,1.0,0.0,0.0,0.0,0.0,0.0,0.348
680776,L,L,SI,405.9,0.05555555555555556,0.18526730721852674,0.18009361911800936,0.08031534860803154,0.01391968465139197,-0.0010438531658043856
680776,L,L,SL,369.3,0.19821283509342,0.1605740590305984,0.15150284321689683,0.06133225020308691,0.020444083401028972,-0.005926482534524776
680776,L,L,ST,177.4,0.20969560315670802,0.15360766629086808,0.14374295377677565,0.036076662908680945,0.009301014656144305,-0.017505636978579483
680776,L,L,SV,24.099999999999998,0.14107883817427386,0.07676348547717843,0.3589211618257262,0.2178423236514523,0.0,-0.05011410788381743
680776,L,R,CH,616.75,0.15711390352655047,0.1518443453587353,0.21921361978111065,0.0791244426428861,0.02496959870287799,0.0027310903931901083
680776,L,R,CU,342.45,0.15856329391151994,0.15520513943641406,0.1598773543583005,0.08775003650167908,0.030369396992261648,0.014992553657468247
680776,L,R,FC,418.5,0.08626045400238949,0.2087216248506571,0.19557945041816008,0.0913978494623656,0.02962962962962963,0.011081003584229391
680776,L,R,FF,1818.1,0.10010450470271162,0.24228590286562895,0.14902920631428415,0.08277872504262693,0.03289148011660525,0.01073290798085914
680776,L,R,FS,245.85,0.16026032133414683,0.15171852755745371,0.23591620907057148,0.10941631075859264,0.04860687411022981,0.035090298962782186
680776,L,R,KC,84.25,0.11454005934718102,0.14599406528189912,0.14480712166172105,0.05637982195845697,0.037388724035608306,0.02945103857566765
680776,L,R,OTHER,30.9,0.02750809061488673,0.0598705501618123,0.2524271844660194,0.1779935275080906,0.11326860841423948,0.1904546925566343
680776,L,R,SI,397.7,0.039225546894644206,0.1872014080965552,0.19813930098063867,0.1244656776464672,0.03432235353281368,0.015129997485541863
680776,L,R,SL,468.1,0.1370433668019654,0.19194616534928433,0.17870113223670156,0.09068575090792566,0.03236487929929502,-3.386028626361927e-05
680776,L,R,ST,137.05,0.11163808828894564,0.18314483765049253,0.18022619481940896,0.08682962422473549,0.04414447282013863,0.03012185333819774
680776,L,R,SV,28.7,0.11498257839721254,0.08710801393728224,0.16724738675958187,0.16202090592334498,0.06794425087108014,0.013268292682926834
680777,R,L,CH,266.9,0.15305357811914577,0.13113525665043088,0.17159985013113527,0.05695016860247284,0.02341701011614837,0.02641026601723492
680777,R,L,CU,117.65,0.09604759881002975,0.1321716957076073,0.15129621759456013,0.04929876753081173,0.016149596260093498,0.0024041648958776046
680777,R,L,FC,101.4,0.06015779092702169,0.21203155818540434,0.22140039447731755,0.11094674556213018,0.0690335305719921,0.05583481262327416
680777,R,L,FF,506.35,0.07050459168559298,0.23323787893749381,0.14328033968598794,0.08284783252690826,0.021625357953984396,0.0077347684408018156
680777,R,L,FS,18.95,0.09762532981530343,0.052770448548812667,0.13984168865435356,0.08707124010554089,0.0,0.03623746701846966
680777,R,L,KC,18.65,0.1313672922252011,0.02412868632707775,0.06970509383378017,0.0,0.0,-0.0022627345844504054
680777,R,L,SI,216.6,0.02562326869806094,0.14312096029547552,0.16043397968605724,0.08240997229916898,0.013619575253924286,0.010085410895660205
