pitcher,pitch_label,pitch_count,pitcher_total_pitches,pitch_ratio,player_name
573127,FF,4.5,14.399999999999999,0.31250000000000006,"Rosscup, Zac"
573131,OTHER,12.6,12.6,1.0,"Ruf, Darin"
573185,FF,8.1,21.150000000000002,0.38297872340425526,"Straily, Dan"
573185,SL,7.65,21.150000000000002,0.36170212765957444,"Straily, Dan"
573185,CH,4.05,21.150000000000002,0.19148936170212763,"Straily, Dan"
573185,CU,1.35,21.150000000000002,0.06382978723404255,"Straily, Dan"
573186,SI,2376.2,5973.65,0.3977802516049651,"Stroman, Marcus"
573186,SV,1148.9,5973.65,0.19232797368443083,"Stroman, Marcus"
573186,FC,852.55,5973.65,0.14271843847563884,"Stroman, Marcus"
573186,FS,664.5,5973.65,0.1112385225113624,"Stroman, Marcus"
573186,SL,526.5,5973.65,0.08813706862638421,"Stroman, Marcus"
573186,FF,308.5,5973.65,0.051643467561708505,"Stroman, Marcus"
573186,CU,95.64999999999999,5973.65,0.016011985971725828,"Stroman, Marcus"
573186,OTHER,0.85,5973.65,0.000142291563784286,"Stroman, Marcus"
573204,FF,1228.0,2665.55,0.46069291515822247,"Thielbar, Caleb"
573204,CU,649.35,2665.55,0.24360826095927668,"Thielbar, Caleb"
573204,ST,647.45,2665.55,0.24289546247491137,"Thielbar, Caleb"
573204,SL,135.05,2665.55,0.05066496595449344,"Thielbar, Caleb"
573204,CH,5.4,2665.55,0.002025848323985669,"Thielbar, Caleb"
573204,OTHER,0.3,2665.55,0.00011254712911031493,"Thielbar, Caleb"
573262,OTHER,44.65,45.65,0.9780941949616648,"Yastrzemski, Mike"
573262,CU,1.0,45.65,0.02190580503833516,"Yastrzemski, Mike"
573668,FF,139.05,276.0,0.503804347826087,"Minaya, Juan"
573668,CH,117.6,276.0,0.4260869565217391,"Minaya, Juan"
573668,SL,19.35,276.0,0.07010869565217392,"Minaya, Juan"
579328,FF,3708.45,8890.0,0.41714848143982003,"Kikuchi, Yusei"
579328,SL,2566.25,8890.0,0.2886670416197975,"Kikuchi, Yusei"
579328,CU,1271.15,8890.0,0.1429865016872891,"Kikuchi, Yusei"
579328,CH,993.05,8890.0,0.11170416197975253,"Kikuchi, Yusei"
579328,FC,304.2,8890.0,0.03421822272215973,"Kikuchi, Yusei"
579328,SI,38.95,8890.0,0.00438132733408324,"Kikuchi, Yusei"
579328,ST,7.3,8890.0,0.0008211473565804274,"Kikuchi, Yusei"
579328,OTHER,0.65,8890.0,7.311586051743532e-05,"Kikuchi, Yusei"
591720,OTHER,10.2,10.2,1.0,"Torreyes, Ronald"
592094,FF,952.6,3070.65,0.31022747626723984,"Adam, Jason"
592094,CH,940.85,3070.65,0.30640092488561055,"Adam, Jason"
592094,SL,574.35,3070.65,0.18704508817351376,"Adam, Jason"
592094,ST,572.05,3070.65,0.18629606109455651,"Adam, Jason"
592094,FC,16.6,3070.65,0.0054060215263869215,"Adam, Jason"
592094,KC,10.799999999999999,3070.65,0.0035171706316252257,"Adam, Jason"
592094,SI,3.4,3070.65,0.0011072574210672008,"Adam, Jason"
592135,FF,70.5,140.4,0.5021367521367521,"Bedrosian, Cam"
592135,FS,35.4,140.4,0.25213675213675213,"Bedrosian, Cam"
592135,SL,34.5,140.4,0.24572649572649571,"Bedrosian, Cam"
592145,FF,25.5,55.8,0.456989247311828,"Biddle, Jesse"
592145,CU,16.8,55.8,0.3010752688172043,"Biddle, Jesse"
592145,SL,9.299999999999999,55.8,0.16666666666666666,"Biddle, Jesse"
592145,SI,4.2,55.8,0.07526881720430108,"Biddle, Jesse"
592155,FF,496.2,1131.95,0.4383585847431423,"Booser, Cam"
592155,ST,314.75,1131.95,0.2780599849816688,"Booser, Cam"
592155,FC,306.0,1131.95,0.27032996157074074,"Booser, Cam"
592155,CH,15.0,1131.95,0.013251468704448075,"Booser, Cam"
592165,SI,5.7,12.6,0.4523809523809524,"Brennan, Brandon"
592165,CH,4.5,12.6,0.35714285714285715,"Brennan, Brandon"
592165,FF,2.1,12.6,0.16666666666666669,"Brennan, Brandon"
592165,SL,0.3,12.6,0.023809523809523808,"Brennan, Brandon"
592169,CU,62.85,144.3,0.43555093555093555,"Brice, Austin"
592169,FF,54.6,144.3,0.37837837837837834,"Brice, Austin"
592169,SI,24.75,144.3,0.1715176715176715,"Brice, Austin"
592169,CH,2.1,144.3,0.014553014553014552,"Brice, Austin"
592222,SI,76.2,205.25,0.37125456760048725,"Claudio, Alex"
592222,SL,54.9,205.25,0.26747868453105966,"Claudio, Alex"
592222,CH,48.949999999999996,205.25,0.23848964677222897,"Claudio, Alex"
592222,FF,25.2,205.25,0.12277710109622411,"Claudio, Alex"
592229,SI,196.95000000000002,477.75,0.41224489795918373,"Covey, Dylan"
592229,FC,128.05,477.75,0.2680272108843538,"Covey, Dylan"
592229,SL,103.35000000000001,477.75,0.2163265306122449,"Covey, Dylan"
592229,FS,24.7,477.75,0.05170068027210884,"Covey, Dylan"
592229,ST,19.5,477.75,0.04081632653061224,"Covey, Dylan"
592229,CH,4.55,477.75,0.009523809523809523,"Covey, Dylan"
592229,FF,0.65,477.75,0.001360544217687075,"Covey, Dylan"
592233,SI,81.3,120.89999999999999,0.6724565756823822,"Crichton, Stefan"
592233,CU,33.6,120.89999999999999,0.27791563275434245,"Crichton, Stefan"
592233,CH,4.8,120.89999999999999,0.03970223325062035,"Crichton, Stefan"
592233,FF,0.8999999999999999,120.89999999999999,0.007444168734491315,"Crichton, Stefan"
592233,OTHER,0.3,120.89999999999999,0.0024813895781637717,"Crichton, Stefan"
592254,FF,209.6,389.7,0.537849627918912,"De León, José"
592254,CH,80.6,389.7,0.20682576340774955,"De León, José"
592254,ST,41.3,389.7,0.10597895817295355,"De León, José"
592254,SV,24.0,389.7,0.061585835257890686,"De León, José"
592254,FC,18.2,389.7,0.04670259173723377,"De León, José"
592254,SL,16.0,389.7,0.041057223505260455,"De León, José"
592273,SL,3.3,8.1,0.4074074074074074,"Drury, Brandon"
592273,CU,2.6999999999999997,8.1,0.3333333333333333,"Drury, Brandon"
592273,CH,2.1,8.1,0.2592592592592593,"Drury, Brandon"
592288,SI,187.7,328.7,0.5710374201399452,"Emanuel, Kent"
592288,ST,93.5,328.7,0.28445390933982356,"Emanuel, Kent"
592288,CH,46.65,328.7,0.14192272588986918,"Emanuel, Kent"
592288,SL,0.85,328.7,0.0025859446303620323,"Emanuel, Kent"
592314,FF,198.29999999999998,670.8,0.2956171735241503,"Foltynewicz, Mike"
592314,SL,159.0,670.8,0.23703041144901613,"Foltynewicz, Mike"
592314,SI,144.9,670.8,0.21601073345259394,"Foltynewicz, Mike"
592314,CH,84.89999999999999,670.8,0.12656529516994633,"Foltynewicz, Mike"
592314,CU,83.7,670.8,0.1247763864042934,"Foltynewicz, Mike"
592332,FF,4978.85,9613.0,0.5179288463538958,"Gausman, Kevin"
592332,FS,3485.3,9613.0,0.36256111515655887,"Gausman, Kevin"
592332,SL,905.6,9613.0,0.09420576302923125,"Gausman, Kevin"
592332,SI,161.9,9613.0,0.01684177676063664,"Gausman, Kevin"
592332,CH,67.05,9613.0,0.006974929782586081,"Gausman, Kevin"
592332,ST,14.3,9613.0,0.0014875689170914387,"Gausman, Kevin"
592346,FF,294.34999999999997,708.4499999999999,0.415484508433905,"González, Chi Chi"
592346,SL,179.25,708.4499999999999,0.25301715011645143,"González, Chi Chi"
592346,CH,80.5,708.4499999999999,0.11362834356694193,"González, Chi Chi"
592346,SI,71.9,708.4499999999999,0.10148916649022516,"González, Chi Chi"
592346,FC,43.8,708.4499999999999,0.06182511115816219,"González, Chi Chi"
592346,CU,38.35,708.4499999999999,0.05413226056884749,"González, Chi Chi"
592346,OTHER,0.3,708.4499999999999,0.0004234596654668643,"González, Chi Chi"
592351,FF,2154.15,4774.5,0.4511781338360038,"Gray, Jon"
592351,SL,1485.8,4774.5,0.3111948895172269,"Gray, Jon"
592351,CH,440.35,4774.5,0.09222955283275736,"Gray, Jon"
592351,ST,428.65000000000003,4774.5,0.08977903445386952,"Gray, Jon"
592351,CU,247.5,4774.5,0.051837888784165884,"Gray, Jon"
592351,SI,18.05,4774.5,0.003780500575976542,"Gray, Jon"
592390,FF,266.95,516.9,0.516444186496421,"Hembree, Heath"
592390,SL,243.04999999999998,516.9,0.4702070032888373,"Hembree, Heath"
592390,CU,6.9,516.9,0.01334881021474173,"Hembree, Heath"
592407,OTHER,4.2,4.8,0.8750000000000001,"Holaday, Bryan"
592407,CU,0.6,4.8,0.125,"Holaday, Bryan"
592426,SL,1161.45,2178.15,0.5332277391364231,"Jackson, Luke"
592426,FF,700.45,2178.15,0.3215802401120217,"Jackson, Luke"
592426,CU,297.3,2178.15,0.13649197713656083,"Jackson, Luke"
592426,FC,13.65,2178.15,0.006266786034019696,"Jackson, Luke"
592426,SI,4.3,2178.15,0.0019741523770171934,"Jackson, Luke"
592426,CH,1.0,2178.15,0.0004591052039574868,"Jackson, Luke"
592454,CH,1771.6,2225.9,0.7959027808976143,"Kahnle, Tommy"
592454,FF,369.35,2225.9,0.16593288108180962,"Kahnle, Tommy"
592454,SL,52.25,2225.9,0.023473651107417223,"Kahnle, Tommy"
592454,SI,32.7,2225.9,0.014690686913158724,"Kahnle, Tommy"
592464,SL,11.4,13.5,0.8444444444444444,"Kickham, Mike"
592464,CU,1.2,13.5,0.08888888888888889,"Kickham, Mike"
592464,FF,0.6,13.5,0.044444444444444446,"Kickham, Mike"
592464,SI,0.3,13.5,0.022222222222222223,"Kickham, Mike"
592473,SI,165.05,254.5,0.6485265225933203,"Kolarek, Adam"
592473,SL,41.75,254.5,0.16404715127701375,"Kolarek, Adam"
592473,FF,26.25,254.5,0.1031434184675835,"Kolarek, Adam"
592473,CH,21.45,254.5,0.08428290766208252,"Kolarek, Adam"
592527,FF,8.450000000000001,26.650000000000002,0.3170731707317073,"Mariot, Michael"
592527,CH,6.5,26.650000000000002,0.2439024390243902,"Mariot, Michael"
592527,SL,5.8500000000000005,26.650000000000002,0.21951219512195122,"Mariot, Michael"
592527,SI,4.55,26.650000000000002,0.17073170731707316,"Mariot, Michael"
592527,CU,1.3,26.650000000000002,0.048780487804878044,"Mariot, Michael"
592612,FC,45.0,69.3,0.6493506493506493,"Osich, Josh"
592612,CH,13.2,69.3,0.19047619047619047,"Osich, Josh"
592612,SI,4.8,69.3,0.06926406926406926,"Osich, Josh"
592612,SL,3.9,69.3,0.05627705627705628,"Osich, Josh"
592612,FF,2.4,69.3,0.03463203463203463,"Osich, Josh"
592644,FF,151.79999999999998,304.2,0.49901380670611434,"Plutko, Adam"
592644,FC,100.5,304.2,0.33037475345167655,"Plutko, Adam"
592644,SL,30.9,304.2,0.10157790927021697,"Plutko, Adam"
592644,CU,21.0,304.2,0.06903353057199212,"Plutko, Adam"
592662,FF,2898.8,5787.25,0.500894207093179,"Ray, Robbie"
592662,SL,1628.4,5787.25,0.2813771653203162,"Ray, Robbie"
592662,KC,524.65,5787.25,0.09065618385243422,"Ray, Robbie"
592662,CH,432.35,5787.25,0.07470733077022766,"Ray, Robbie"
592662,SI,291.05,5787.25,0.05029158926951489,"Ray, Robbie"
592662,ST,12.0,5787.25,0.002073523694328049,"Ray, Robbie"
592712,SL,14.85,21.6,0.6874999999999999,"Sadzeck, Connor"
592712,FF,4.95,21.6,0.22916666666666666,"Sadzeck, Connor"
592712,SI,1.35,21.6,0.0625,"Sadzeck, Connor"
592712,CH,0.45,21.6,0.020833333333333332,"Sadzeck, Connor"
592716,SI,323.25,928.5,0.3481421647819063,"Sampson, Adrian"
592716,FF,273.9,928.5,0.2949919224555735,"Sampson, Adrian"
592716,CH,142.65,928.5,0.15363489499192245,"Sampson, Adrian"
592716,SL,142.2,928.5,0.15315024232633279,"Sampson, Adrian"
592716,FC,46.5,928.5,0.050080775444264945,"Sampson, Adrian"
592717,SI,236.85,631.2,0.3752376425855513,"Sanchez, Aaron"
592717,CU,183.3,631.2,0.2903992395437262,"Sanchez, Aaron"
592717,FF,126.45,631.2,0.20033269961977185,"Sanchez, Aaron"
592717,CH,84.6,631.2,0.13403041825095055,"Sanchez, Aaron"
592741,FF,383.1,976.6,0.39227933647347946,"Shreve, Chasen"
592741,FS,380.3,976.6,0.3894122465697317,"Shreve, Chasen"
592741,SL,108.1,976.6,0.11069014949825925,"Shreve, Chasen"
592741,ST,104.45,976.6,0.10695269301658816,"Shreve, Chasen"
592741,SI,0.65,976.6,0.0006655744419414295,"Shreve, Chasen"
592743,OTHER,9.450000000000001,11.25,0.8400000000000001,"Simmons, Andrelton"
592743,CU,1.8,11.25,0.16,"Simmons, Andrelton"
592761,FF,550.05,1175.4,0.46796835119959157,"Smith, Caleb"
592761,SL,344.25,1175.4,0.2928790199081164,"Smith, Caleb"
592761,CH,214.5,1175.4,0.18249106687085245,"Smith, Caleb"
592761,CU,64.8,1175.4,0.05513016845329249,"Smith, Caleb"
592761,SI,1.8,1175.4,0.0015313935681470136,"Smith, Caleb"
592767,KC,1783.35,3824.0,0.46635721757322174,"Smyly, Drew"
592767,SI,1589.85,3824.0,0.4157557531380753,"Smyly, Drew"
592767,FC,441.6,3824.0,0.11548117154811716,"Smyly, Drew"
592767,FF,6.5,3824.0,0.0016997907949790796,"Smyly, Drew"
592767,CH,2.7,3824.0,0.0007060669456066946,"Smyly, Drew"
592773,FF,1913.55,3221.2,0.5940488016888117,"Stanek, Ryne"
592773,SL,604.0,3221.2,0.1875077610828263,"Stanek, Ryne"
592773,FS,583.1,3221.2,0.18101949584005964,"Stanek, Ryne"
592773,ST,96.0,3221.2,0.029802558052899542,"Stanek, Ryne"
592773,SI,24.55,3221.2,0.007621383335402956,"Stanek, Ryne"
592779,FF,538.05,1098.45,0.4898265738085483,"Stewart, Brock"
592779,ST,196.55,1098.45,0.17893395238745505,"Stewart, Brock"
592779,FC,152.65,1098.45,0.13896854658837451,"Stewart, Brock"
592779,SI,117.95,1098.45,0.10737857890664118,"Stewart, Brock"
592779,CH,93.25,1098.45,0.08489234830898083,"Stewart, Brock"
592789,SI,539.9,1863.5,0.28972363831499864,"Syndergaard, Noah"
592789,CH,389.95,1863.5,0.20925677488596725,"Syndergaard, Noah"
592789,FF,308.6,1863.5,0.16560236114837673,"Syndergaard, Noah"
592789,CU,264.15000000000003,1863.5,0.14174939629729005,"Syndergaard, Noah"
592789,SL,223.75,1863.5,0.12006976120203917,"Syndergaard, Noah"
592789,FC,129.25,1863.5,0.06935873356587068,"Syndergaard, Noah"
592789,OTHER,4.8500000000000005,1863.5,0.002602629460692246,"Syndergaard, Noah"
592789,FS,3.05,1863.5,0.0016367051247652266,"Syndergaard, Noah"
592791,FF,2748.15,7687.15,0.3574992032157562,"Taillon, Jameson"
592791,FC,1361.15,7687.15,0.17706822424435587,"Taillon, Jameson"
592791,CU,1127.8,7687.15,0.14671237064451714,"Taillon, Jameson"
592791,ST,890.2,7687.15,0.11580364634487425,"Taillon, Jameson"
592791,SI,716.8,7687.15,0.09324652179286211,"Taillon, Jameson"
592791,CH,511.5,7687.15,0.06653961481173126,"Taillon, Jameson"
592791,SL,331.1,7687.15,0.04307187969533573,"Taillon, Jameson"
592791,OTHER,0.45,7687.15,5.8539250567505516e-05,"Taillon, Jameson"
592804,FF,94.5,162.9,0.580110497237569,"Thornburg, Tyler"
592804,CU,35.1,162.9,0.2154696132596685,"Thornburg, Tyler"
592804,CH,22.5,162.9,0.13812154696132597,"Thornburg, Tyler"
592804,SL,10.8,162.9,0.06629834254143646,"Thornburg, Tyler"
592826,FF,693.9,1526.2,0.4546586292753243,"Velasquez, Vince"
592826,SL,391.75,1526.2,0.2566832656270476,"Velasquez, Vince"
592826,KC,184.9,1526.2,0.12115057004324466,"Velasquez, Vince"
592826,CH,184.05,1526.2,0.1205936312409907,"Velasquez, Vince"
592826,SI,71.6,1526.2,0.046913903813392735,"Velasquez, Vince"
592831,CH,25.2,74.39999999999999,0.33870967741935487,"Wade, Konner"
592831,SI,23.7,74.39999999999999,0.31854838709677424,"Wade, Konner"
592831,FC,22.8,74.39999999999999,0.30645161290322587,"Wade, Konner"
592831,CU,1.7999999999999998,74.39999999999999,0.024193548387096774,"Wade, Konner"
592831,FF,0.8999999999999999,74.39999999999999,0.012096774193548387,"Wade, Konner"
592836,FS,1765.8,7013.45,0.2517733782945626,"Walker, Taijuan"
592836,SI,1466.85,7013.45,0.20914813679430236,"Walker, Taijuan"
592836,FF,1279.55,7013.45,0.18244230728101005,"Walker, Taijuan"
592836,FC,1141.15,7013.45,0.16270879524342516,"Walker, Taijuan"
592836,SL,588.95,7013.45,0.08397436354433269,"Walker, Taijuan"
592836,CU,523.8,7013.45,0.0746850694023626,"Walker, Taijuan"
592836,ST,247.35,7013.45,0.03526794944000456,"Walker, Taijuan"
592848,ST,152.1,240.95000000000002,0.6312512969495745,"Weiss, Zack"
592848,FF,72.60000000000001,240.95000000000002,0.30130732517119735,"Weiss, Zack"
592848,SL,10.85,240.95000000000002,0.04503008923013073,"Weiss, Zack"
592848,FC,4.05,240.95000000000002,0.01680846648682299,"Weiss, Zack"
592848,SI,1.35,240.95000000000002,0.005602822162274331,"Weiss, Zack"
592858,FF,357.15,630.3,0.5666349357448834,"Wick, Rowan"
592858,KC,135.75,630.3,0.2153736316039981,"Wick, Rowan"
592858,FC,97.65,630.3,0.1549262256068539,"Wick, Rowan"
592858,SL,38.4,630.3,0.06092336982389339,"Wick, Rowan"
592858,SI,0.9,630.3,0.0014278914802475014,"Wick, Rowan"
592858,CH,0.45,630.3,0.0007139457401237507,"Wick, Rowan"
592859,OTHER,3.5999999999999996,3.5999999999999996,1.0,"Wilkerson, Stevie"
592865,SL,30.0,65.7,0.45662100456621,"Williams, Taylor"
592865,FF,20.7,65.7,0.3150684931506849,"Williams, Taylor"
592865,SI,15.0,65.7,0.228310502283105,"Williams, Taylor"
592866,FF,2238.7,5179.3,0.43223987797578817,"Williams, Trevor"
592866,CH,761.05,5179.3,0.14694070627304848,"Williams, Trevor"
592866,SL,690.0,5179.3,0.13322263626358774,"Williams, Trevor"
592866,ST,636.7,5179.3,0.1229316703029367,"Williams, Trevor"
592866,SI,632.05,5179.3,0.12203386558029077,"Williams, Trevor"
592866,CU,220.8,5179.3,0.04263124360434808,"Williams, Trevor"
592879,FF,11.4,24.9,0.45783132530120485,"Wojciechowski, Asher"
592879,SL,9.299999999999999,24.9,0.37349397590361444,"Wojciechowski, Asher"
592879,FC,4.2,24.9,0.16867469879518074,"Wojciechowski, Asher"
593140,FF,77.1,138.45,0.5568797399783315,"Feliz, Michael"
593140,SL,49.35,138.45,0.35644637053087763,"Feliz, Michael"
593140,CH,12.0,138.45,0.08667388949079091,"Feliz, Michael"
593144,FF,243.89999999999998,283.2,0.861228813559322,"Rodríguez, Richard"
593144,SL,39.3,283.2,0.13877118644067796,"Rodríguez, Richard"
593160,OTHER,5.4,5.8500000000000005,0.923076923076923,"Merrifield, Whit"
593160,CU,0.45,5.8500000000000005,0.07692307692307691,"Merrifield, Whit"
593334,CU,886.95,2351.65,0.3771607169434227,"Germán, Domingo"
593334,FF,693.9,2351.65,0.29506941934386494,"Germán, Domingo"
593334,CH,510.35,2351.65,0.21701783853889822,"Germán, Domingo"
593334,SI,259.55,2351.65,0.11036931516169499,"Germán, Domingo"
593334,OTHER,0.8999999999999999,2351.65,0.00038271001211915033,"Germán, Domingo"
593372,FF,105.6,384.3,0.2747853239656518,"Martinez, Carlos"
593372,SL,87.6,384.3,0.2279469164715066,"Martinez, Carlos"
593372,FC,81.89999999999999,384.3,0.21311475409836061,"Martinez, Carlos"
593372,SI,53.1,384.3,0.13817330210772832,"Martinez, Carlos"
593372,CH,51.9,384.3,0.13505074160811864,"Martinez, Carlos"
593372,CU,4.2,384.3,0.01092896174863388,"Martinez, Carlos"
593423,FF,1482.4,4900.65,0.3024904859559447,"Montas, Frankie"
593423,SI,1059.45,4900.65,0.21618560803158768,"Montas, Frankie"
593423,FS,1016.05,4900.65,0.20732963994572148,"Montas, Frankie"
593423,FC,641.5,4900.65,0.13090100292818302,"Montas, Frankie"
593423,SL,520.45,4900.65,0.10620019793292729,"Montas, Frankie"
593423,ST,180.8,4900.65,0.03689306520563599,"Montas, Frankie"
593576,FF,1306.95,2875.1,0.45457549302632955,"Neris, Héctor"
593576,FS,1052.55,2875.1,0.3660916142047233,"Neris, Héctor"
593576,SI,370.9,2875.1,0.12900420854926783,"Neris, Héctor"
593576,SL,113.7,2875.1,0.03954645055824146,"Neris, Héctor"
593576,CH,31.0,2875.1,0.010782233661437863,"Neris, Héctor"
593604,FF,38.699999999999996,64.5,0.6,"Baldonado, Alberto"
593604,SL,22.2,64.5,0.3441860465116279,"Baldonado, Alberto"
593604,CH,3.3,64.5,0.05116279069767442,"Baldonado, Alberto"
593604,SI,0.3,64.5,0.004651162790697674,"Baldonado, Alberto"
593619,SI,215.35,498.75,0.4317794486215539,"Tapia, Domingo"
593619,FF,155.20000000000002,498.75,0.31117794486215544,"Tapia, Domingo"
593619,SL,72.75,498.75,0.14586466165413534,"Tapia, Domingo"
593619,CH,53.050000000000004,498.75,0.10636591478696743,"Tapia, Domingo"
593619,FC,2.4,498.75,0.00481203007518797,"Tapia, Domingo"
593643,OTHER,90.45,90.45,1.0,"Alberto, Hanser"
593833,FC,343.9,475.35,0.723466919112233,"Suero, Wander"
593833,CH,106.35,475.35,0.2237298832439255,"Suero, Wander"
593833,CU,22.5,475.35,0.047333543704638686,"Suero, Wander"
593833,SI,2.6,475.35,0.005469653939202693,"Suero, Wander"
593934,OTHER,1.7,2.55,0.6666666666666667,"Sanó, Miguel"
593934,CU,0.85,2.55,0.33333333333333337,"Sanó, Miguel"
593958,FF,2748.85,6239.4,0.44056319517902365,"Rodriguez, Eduardo"
593958,CH,1241.95,6239.4,0.19904958810142004,"Rodriguez, Eduardo"
593958,FC,1123.8,6239.4,0.18011347244927398,"Rodriguez, Eduardo"
593958,SI,657.8,6239.4,0.10542680385934546,"Rodriguez, Eduardo"
593958,SL,345.0,6239.4,0.05529377824790846,"Rodriguez, Eduardo"
593958,CU,121.0,6239.4,0.019392890342020068,"Rodriguez, Eduardo"
593958,OTHER,1.0,6239.4,0.00016027182100843032,"Rodriguez, Eduardo"
593974,SI,1130.05,2811.05,0.4020028103377741,"Peralta, Wandy"
593974,CH,1125.25,2811.05,0.4002952633357642,"Peralta, Wandy"
593974,SL,409.4,2811.05,0.14563952971309652,"Peralta, Wandy"
593974,FF,146.35,2811.05,0.052062396613365106,"Peralta, Wandy"
594056,FF,41.699999999999996,68.7,0.6069868995633186,"Guduan, Reymin"
594056,SL,24.9,68.7,0.36244541484716153,"Guduan, Reymin"
594056,SI,2.1,68.7,0.03056768558951965,"Guduan, Reymin"
594311,SI,171.6,306.9,0.5591397849462366,"Gustave, Jandel"
594311,SL,102.6,306.9,0.3343108504398827,"Gustave, Jandel"
594311,FF,32.7,306.9,0.10654936461388076,"Gustave, Jandel"
594577,FF,425.5,1079.2,0.39427353595255743,"Mayers, Mike"
594577,SL,352.05,1079.2,0.32621386212008896,"Mayers, Mike"
594577,FC,172.05,1079.2,0.1594236471460341,"Mayers, Mike"
594577,CH,61.1,1079.2,0.056616011860637507,"Mayers, Mike"
594577,SI,37.050000000000004,1079.2,0.03433098591549296,"Mayers, Mike"
594577,CU,29.5,1079.2,0.027335063009636767,"Mayers, Mike"
594577,FS,1.9500000000000002,1079.2,0.001806893995552261,"Mayers, Mike"
594580,ST,729.35,1881.4,0.38766344211757203,"Moll, Sam"
594580,SI,623.9,1881.4,0.3316147549697034,"Moll, Sam"
594580,FF,439.45,1881.4,0.23357606038056763,"Moll, Sam"
594580,CH,88.7,1881.4,0.047145742532156906,"Moll, Sam"
594694,OTHER,17.4,17.7,0.983050847457627,"Difo, Wilmer"
594694,CU,0.3,17.7,0.01694915254237288,"Difo, Wilmer"
594795,FF,48.3,75.0,0.644,"Dayton, Grant"
594795,CU,26.099999999999998,75.0,0.348,"Dayton, Grant"
594795,SI,0.6,75.0,0.008,"Dayton, Grant"
594798,FF,1778.25,3723.7,0.47754921180546234,"deGrom, Jacob"
594798,SL,1402.65,3723.7,0.37668179498885523,"deGrom, Jacob"
594798,CH,384.55,3723.7,0.10327094019389318,"deGrom, Jacob"
594798,CU,158.25,3723.7,0.04249805301178935,"deGrom, Jacob"
594809,FF,4.2,6.3,0.6666666666666667,"Eaton, Adam"
594809,SL,0.8999999999999999,6.3,0.14285714285714285,"Eaton, Adam"
594809,CU,0.6,6.3,0.09523809523809523,"Eaton, Adam"
594809,SI,0.6,6.3,0.09523809523809523,"Eaton, Adam"
594835,FF,1062.25,2964.65,0.3583053648828698,"Gonzales, Marco"
594835,CH,806.45,2964.65,0.2720219924780328,"Gonzales, Marco"
594835,FC,505.1,2964.65,0.17037424316529776,"Gonzales, Marco"
594835,CU,453.0,2964.65,0.15280049921575903,"Gonzales, Marco"
594835,SI,137.85,2964.65,0.04649790025804058,"Gonzales, Marco"
594838,SL,2.25,2.25,1.0,"Gosselin, Phil"
594902,FF,1134.75,3596.05,0.31555456681636795,"Lively, Ben"
594902,SI,964.15,3596.05,0.26811362467151456,"Lively, Ben"
594902,ST,636.1,3596.05,0.1768885304709334,"Lively, Ben"
594902,CH,329.95,3596.05,0.09175345170395294,"Lively, Ben"
594902,CU,272.1,3596.05,0.07566635614076557,"Lively, Ben"
594902,SL,162.4,3596.05,0.04516066239345949,"Lively, Ben"
594902,FC,96.6,3596.05,0.026862807803006074,"Lively, Ben"
594943,FC,95.55,300.3,0.3181818181818182,"Neal, Zach"
594943,SI,81.9,300.3,0.27272727272727276,"Neal, Zach"
594943,CH,55.25,300.3,0.18398268398268397,"Neal, Zach"
594943,FF,38.35,300.3,0.1277056277056277,"Neal, Zach"
594943,CU,29.25,300.3,0.0974025974025974,"Neal, Zach"
594965,FF,144.29999999999998,195.9,0.7366003062787135,"Ponce de Leon, Daniel"
594965,CH,23.7,195.9,0.12098009188361408,"Ponce de Leon, Daniel"
594965,FC,19.5,195.9,0.0995405819295559,"Ponce de Leon, Daniel"
594965,CU,8.1,195.9,0.04134762633996937,"Ponce de Leon, Daniel"
594965,SI,0.3,195.9,0.0015313935681470136,"Ponce de Leon, Daniel"
594985,SL,30.599999999999998,59.4,0.5151515151515151,"Rowen, Ben"
594985,SI,27.3,59.4,0.4595959595959596,"Rowen, Ben"
594985,FF,1.5,59.4,0.025252525252525252,"Rowen, Ben"
594986,SI,27.0,67.5,0.4,"Ryan, Kyle"
594986,FF,17.7,67.5,0.2622222222222222,"Ryan, Kyle"
594986,FC,15.299999999999999,67.5,0.22666666666666666,"Ryan, Kyle"
594986,CU,7.5,67.5,0.1111111111111111,"Ryan, Kyle"
594987,FC,71.1,174.29999999999998,0.4079173838209983,"Sadler, Casey"
594987,CU,54.9,174.29999999999998,0.314974182444062,"Sadler, Casey"
594987,SI,47.1,174.29999999999998,0.27022375215146305,"Sadler, Casey"
594987,CH,0.6,174.29999999999998,0.0034423407917383822,"Sadler, Casey"
594987,FF,0.6,174.29999999999998,0.0034423407917383822,"Sadler, Casey"
595014,ST,601.05,1504.1,0.3996077388471511,"Treinen, Blake"
595014,SI,469.4,1504.1,0.31208031380892226,"Treinen, Blake"
595014,FC,266.55,1504.1,0.1772156106641846,"Treinen, Blake"
595014,FF,165.6,1504.1,0.11009906256232964,"Treinen, Blake"
595014,SL,1.2,1504.1,0.0007978192939299248,"Treinen, Blake"
595014,CH,0.3,1504.1,0.0001994548234824812,"Treinen, Blake"
595191,FF,66.75,166.5,0.4009009009009009,"Eickhoff, Jerad"
595191,SL,54.9,166.5,0.32972972972972975,"Eickhoff, Jerad"
595191,CU,26.85,166.5,0.16126126126126128,"Eickhoff, Jerad"
